DaysSinceLastInspection,PreviousViolationCount,ComplaintsLast6Months,CriticalViolationsBefore,PermitAge,SeatingCapacity,EmployeeCount,FoodHandlerCertified,KitchenInspectionScore,DaysSinceRenovation,RoachCockroachComplaints,TemperatureViolations,HighRiskFoodServed,InspectorChangedRecently,OwnershipChangedRecently,InspectionResult
295.17252439702736,11,5,5,6.950212008054206,72.27365619985153,20.607817671046817,61.83749695289147,43.51571123549352,1227.0708885726744,0,2,No,No,Yes,FAIL
223.58091722328714,3,5,0,7.086456140585079,96.42577273469631,21.832789428191273,51.57222217148147,70.38819764274861,965.0062744415978,1,2,No,No,Yes,CONDITIONAL PASS
134.45204030677812,0,0,1,4.059737742465749,53.811784387095905,3.3326525098190594,100.0,79.38784813894097,637.2922074660648,1,0,No,Yes,No,PASS
312.1655207563979,7,5,4,5.589675217827987,98.41729386323185,18.860956038247203,26.57268843523373,32.59577482535748,2025.3481004711978,2,7,Yes,Yes,Yes,FAIL
288.7881695509834,5,0,1,9.639216022659657,62.23977105071559,7.529769227632535,58.03803053257606,74.06102858078036,1341.4462995520641,0,3,No,No,Yes,CONDITIONAL PASS
184.91244836317935,2,0,1,2.4397532191857243,10.0,13.822398639232455,77.9994118562326,93.73823578578879,232.0616679277505,0,0,Yes,No,No,PASS
280.1412915173636,1,2,0,0.5,81.70207516507807,7.509153084239427,88.04508664237483,92.51849087394255,260.8561751065829,0,0,Yes,No,No,PASS
171.70414192972893,0,0,0,4.213210583733379,65.86372441215445,16.8903593364855,89.57393859012565,75.76817456686169,474.45492200770803,0,0,Yes,No,No,PASS
183.6138125964616,0,0,0,6.853660794930627,30.251420109019868,17.0329785763885,82.51799561970323,88.15804914199228,514.425143521678,1,0,Yes,No,No,PASS
235.44162115241406,1,0,0,2.212341948406434,68.79238488300852,14.282511675838977,92.07981533792264,100.0,498.381803485448,0,0,Yes,No,No,PASS
311.7558956219564,6,6,7,8.137251834285827,91.93033076749074,7.8873437661112735,39.50549302661057,36.89500259081459,478.75007811160356,4,6,Yes,No,No,FAIL
131.0507994646535,4,1,1,3.785263178446907,63.231251633108066,38.608803887666696,71.03910346720753,74.93374396167641,870.0157794376737,1,1,Yes,Yes,No,CONDITIONAL PASS
392.9945101855688,4,6,3,15.069354167885908,32.915928034765514,3.0,70.76531719920064,52.0970103633595,1048.463634393932,3,6,Yes,No,Yes,FAIL
329.23422917585356,8,6,4,10.304316749605935,90.9358806988945,11.744018360562833,47.35389751880916,40.67011243612686,1614.6818851543921,3,1,Yes,Yes,No,FAIL
333.9841220738598,7,1,2,14.417509365884655,109.85227674270921,22.44036549092437,36.57153254691656,38.82126223577884,1672.4182553301357,1,4,Yes,No,No,FAIL
178.03831511435442,0,0,1,4.740911098136589,83.89942521042603,19.162930591126482,91.32380121204999,85.55423650286448,457.6503155738653,0,1,Yes,No,No,PASS
238.27744151067276,3,2,1,5.428562186472938,97.00420485442672,12.262859490285319,72.752930335623,71.01038223352852,946.9774516159373,0,1,Yes,No,No,CONDITIONAL PASS
393.63009341269213,8,6,2,19.905765349350744,144.5370529084305,21.3952699884887,63.5528895989613,38.59086051605806,1652.7500708726116,5,3,Yes,No,No,FAIL
147.3945137319741,2,1,0,7.770118978547883,86.957297185171,10.36156729335609,92.27634890764952,89.67869519290038,507.5034253946285,0,0,Yes,No,No,PASS
358.8269963581455,8,5,4,8.798050944032656,116.21291525747554,22.889535621060737,21.294728280966325,59.68106268066198,1504.1452452439526,1,1,No,No,No,FAIL
430.4286322232199,5,6,2,16.084602465947214,123.03069304549652,24.83931061746855,40.134591998916186,45.91004395542751,2017.5071693605,5,3,No,No,No,FAIL
393.7964778158562,3,4,2,12.617857451537299,98.59423020970249,25.25922769582919,36.720881003641,33.84944285938802,1167.5103782144201,5,6,Yes,Yes,No,FAIL
161.38399460439263,2,0,0,2.2681128557548935,10.883326219739132,12.647698196030236,90.55847768191934,86.10059331204972,355.2393897898074,1,0,No,Yes,No,PASS
166.14392818747933,0,1,0,0.5,44.25846154465335,17.682352541835186,95.96714732471396,88.22709601686735,513.2373872842113,0,2,Yes,No,No,PASS
216.73362350951163,3,3,1,3.589937150661537,83.65702895619907,5.547299092746442,55.97600218188878,71.88111199465578,1172.6284440343288,2,3,No,No,Yes,CONDITIONAL PASS
481.0528394209326,6,5,3,17.50299769971322,63.46337467223619,16.77721214131858,38.870701414237175,44.29759949021915,1556.3094398326666,6,0,Yes,No,No,FAIL
337.1598316779724,4,3,1,2.843397406632514,23.229076759936298,12.5909961087646,69.27349288655816,69.50561670738254,234.37342360759192,2,3,No,No,No,CONDITIONAL PASS
172.4527847940211,0,0,0,3.7818599670426356,70.34522254308304,7.118767742727323,79.81015317002264,77.52380580382199,46.68025611721015,0,0,Yes,No,Yes,PASS
170.51952608526062,0,1,0,3.1776397866067443,57.99462627245305,14.175391690929299,94.62166398587414,84.71157281717151,118.94362254902211,0,0,Yes,No,No,PASS
428.18613410817557,9,4,3,17.80488058217325,185.60594145046704,14.492653789684269,36.44846077104893,31.95026169114763,1200.6312122612076,0,2,No,No,No,FAIL
587.1659436648612,4,6,3,16.346330550803135,66.59903013183038,20.360553718825564,32.74490988804133,34.38076833363155,1681.7160213240413,2,5,Yes,No,Yes,FAIL
317.0870321921695,6,6,4,10.65157917856588,86.93964410526054,16.490559131097765,30.083363680092596,41.280610599325314,1224.9950514559268,3,2,Yes,No,No,FAIL
311.07755081267373,3,5,2,7.87633941160775,67.43266034494945,5.845839341609787,72.04518665650374,64.37076736982156,877.5808124601474,3,2,Yes,No,No,FAIL
300.26023136997,3,6,5,11.420028859568543,108.81213189413616,13.280072505411688,34.315603540574486,40.567017238396076,1659.6474728258759,6,3,No,Yes,No,FAIL
264.72815722844194,1,2,0,2.0152292849749713,127.44234365062525,20.850005122178803,73.73194565714601,69.20844605533817,1054.6988414812665,0,1,No,No,No,CONDITIONAL PASS
163.63658581513977,0,0,0,3.7901818628183115,57.56858472491139,9.565118499059967,91.12123152010763,82.22175314946294,406.6433126026295,0,0,No,Yes,No,PASS
136.42842580317318,5,2,4,2.3109432961106506,36.86906158920554,19.302663694776136,71.449229020353,58.85370826612519,754.0406187322375,0,0,Yes,No,No,CONDITIONAL PASS
150.7436265556504,2,1,0,7.314924926187725,56.45724114529944,2.1266455270644595,77.27954487711352,75.75617954590533,734.7879594489536,0,1,No,No,Yes,PASS
112.25689372696624,0,0,0,6.049720384954492,68.70984485453783,14.694084640905615,87.24465390291162,79.19578938147514,177.88252826199135,0,0,No,No,No,PASS
226.25191163321801,3,2,1,6.6671752209401,23.635900862443208,6.534462196999392,79.70908092694323,80.33096771579326,177.9622403695153,0,0,No,No,No,PASS
271.1337382928458,6,2,0,8.495532412603545,81.00332891290284,29.460954183799437,48.58585820291736,75.9065849248509,1042.208858447792,2,2,Yes,No,Yes,CONDITIONAL PASS
558.9775295320786,3,4,5,9.098515395679339,47.123045384553066,34.35086310732488,65.52173127074569,38.255062940019464,2039.4872813240563,5,4,No,No,Yes,FAIL
336.93597158405964,1,3,0,2.6799323264494586,50.30060093448854,8.93674685432052,62.54712185130214,79.68084724998242,633.2667851798992,2,1,No,No,No,CONDITIONAL PASS
134.204450607449,1,0,0,6.958309526107891,97.07432791807742,14.65744844073329,86.73726383167933,85.34393362970111,391.62398900698616,0,1,Yes,No,No,PASS
304.425367914578,4,1,0,7.659886299445489,131.6533375902717,20.83620990133669,71.73549980319721,59.429289998735506,684.4098209841567,1,2,Yes,No,No,CONDITIONAL PASS
230.1415267239085,1,0,0,2.6595695834400255,85.9769174216042,10.498365770978797,95.77137491852965,90.9536121291221,417.5430018635528,0,0,No,No,No,PASS
328.3040837866066,1,0,2,1.0,49.95641600277111,19.78241440175492,69.7883735161282,74.25074751495558,1534.5155046426607,0,2,No,No,No,CONDITIONAL PASS
327.06750789166125,5,3,2,4.276750148331679,95.41775104112682,18.39679544997094,82.79891578982904,60.56994752249072,915.4659546633545,0,1,Yes,No,No,CONDITIONAL PASS
356.6813660634767,8,7,2,13.38416862849116,65.29619033641545,20.22392236645658,62.25046722810009,43.271836213666546,1967.0155494502326,3,2,Yes,No,Yes,FAIL
134.61895528294178,0,2,1,5.220262044298265,74.4284826521911,16.95875172723278,97.52281623165129,89.40878485120197,496.0670093906953,0,0,Yes,No,No,PASS
92.18910311207289,0,0,0,5.1816576401917835,32.31950010243502,10.318308231827436,88.49526483223997,79.72766008964064,30.0,0,0,No,No,No,PASS
383.3333069810863,7,2,1,9.17529918609823,115.64115080956381,16.04386367940552,71.9069543704971,65.11351880657358,1116.7421732727466,1,0,Yes,No,Yes,CONDITIONAL PASS
160.43858806992952,2,1,0,0.5,68.12683817385222,14.312269930635633,90.60835501092687,88.48085590908512,236.33250333274935,0,0,No,No,No,PASS
548.4494377535133,11,4,4,18.14414527639709,57.77439652101157,17.25886638467139,75.0,54.57522128412558,1329.4789927282989,4,5,Yes,Yes,Yes,FAIL
217.32308204659088,7,0,5,5.198069988872005,85.22974797424361,21.431167658568707,60.04791137678588,58.532846604563446,893.858039409213,0,2,Yes,Yes,No,CONDITIONAL PASS
228.06637002486374,8,5,2,2.3727513883339935,36.16193327273147,30.428718279224043,63.86167696288662,65.10046543127525,937.860151673189,1,2,No,Yes,No,CONDITIONAL PASS
294.5699234297848,4,1,0,5.865418944678126,76.15512267682152,25.823663729205585,73.16645471837757,60.07437792853241,792.4083327635611,2,1,No,No,No,CONDITIONAL PASS
308.61902482701527,6,0,0,4.238828716493102,85.32219307036894,9.303634575246129,85.08398696290868,67.20154631076855,1305.8406449041534,1,3,No,No,No,CONDITIONAL PASS
210.9021160325196,2,0,0,7.420246204409532,29.719396032417187,12.563288443753228,88.75606122437912,82.09377508808356,300.0729193775034,0,1,No,No,No,PASS
100.78600757876147,1,2,0,4.038067551543623,42.588820379021755,18.02297289684195,87.9615585093817,94.832414557591,286.5272388785787,0,0,No,No,No,PASS
159.4223580184339,2,1,1,7.145645634043108,50.913325309111556,21.493665166201744,70.49209736581098,60.922121300215416,954.1513901667261,0,0,No,No,No,CONDITIONAL PASS
212.07903527341887,1,6,2,5.543946067643287,72.14312459378002,13.746161069480744,48.54078292514612,71.10022366593716,830.3424015305008,0,0,No,Yes,No,CONDITIONAL PASS
261.2323424499248,0,1,0,2.5955437629249625,54.94701563602297,5.9539273475841,93.56301789121383,100.0,747.9394814240134,0,1,No,No,No,PASS
304.8403151258499,4,1,1,8.18312153617734,79.74403869061825,8.863655178396286,78.37595321432799,70.84960470985702,939.7244929660903,1,1,Yes,No,No,CONDITIONAL PASS
429.21212820729716,6,3,1,19.378605812424606,66.12485860569669,11.436760057688337,62.08041161730506,41.97131805428213,1301.217807372205,2,4,No,No,Yes,FAIL
402.7475626673254,9,4,1,11.324749884662051,61.06748414757262,9.47915092142424,45.27013237821092,55.01876384273055,1784.278733595521,4,1,Yes,No,No,FAIL
211.83201648642563,1,1,3,8.256040386592911,78.73497409728118,26.10549032625715,59.5725091395468,65.7817334188991,731.0513335473228,3,2,No,No,No,CONDITIONAL PASS
164.4245189181837,1,0,0,5.026330036023129,32.75106116822546,13.304115838387665,94.89571804869189,82.71915409135777,440.22469174030516,1,0,Yes,No,No,PASS
196.7981175791892,0,1,1,4.4537833287688855,24.318906645657968,7.077722517679516,74.91536778547001,86.54694016459915,596.7847074488905,1,0,Yes,No,No,PASS
387.43668642727005,4,1,1,1.7713360785488215,26.60470261856414,9.496545413744617,69.91724163334257,75.41677983112909,1409.7182257190902,0,3,Yes,No,Yes,CONDITIONAL PASS
276.30247823306956,3,3,4,7.6606395554344076,69.1361230265727,27.77111863147475,45.70428770128716,64.76226359054144,1243.2278083623883,0,1,No,No,No,CONDITIONAL PASS
209.36247367367508,0,0,0,1.8529681801982774,93.78321596249268,6.634107452622651,94.17851667552564,92.95774278271779,388.67758254710867,0,0,No,No,No,PASS
180.30680739854765,1,1,0,2.525226755335609,96.64577207632661,5.055614951834929,82.95773759376442,83.97696447667391,161.59473160336287,0,1,Yes,No,No,PASS
333.503072989127,2,2,0,4.606628337037332,71.71089893620496,10.804975033509741,62.26946249197965,61.65545287429685,1147.624235474621,1,2,Yes,No,Yes,CONDITIONAL PASS
115.94277423704433,0,1,1,0.5,95.04099368872588,12.288011130026208,90.33757835906673,90.00702758693201,381.95856499843285,0,1,Yes,No,No,PASS
96.08594557085152,1,1,1,5.008672295269793,105.39930294303444,3.4541822240477202,87.04731085203153,93.75808519460986,386.1243266119342,0,0,No,No,No,PASS
238.2405949290743,2,3,0,6.8037157167334374,57.71838326695607,22.66624281631573,65.93571143582314,62.169416075985424,1320.4734416998335,0,1,No,No,No,CONDITIONAL PASS
327.9587036890714,1,3,1,6.166989408741081,136.52170740901374,12.546494216590409,63.4090705514479,59.97024802391483,813.8742401033645,0,3,Yes,Yes,No,CONDITIONAL PASS
275.8541681930459,3,4,0,4.5780117912358005,68.03189658590617,15.392788869282677,51.328624776520755,74.25214522170963,798.7300234091405,0,0,No,No,No,CONDITIONAL PASS
229.1424650224119,6,4,1,9.95137525585962,19.92855116129752,9.087892461511146,79.27164060274805,63.35883787827552,1185.1873635510497,0,2,No,No,No,CONDITIONAL PASS
201.467241620897,0,1,0,4.393146091963246,54.82289098221136,7.940391704460035,88.61410360264577,99.4426720968197,478.2675161689245,0,0,No,No,No,PASS
124.83454594597181,2,1,0,2.7070422904848286,10.0,12.236140461490804,91.52415685104732,90.03126614451415,542.9061382104337,0,0,No,No,Yes,PASS
315.7632365360608,4,2,0,6.509123653680738,96.69935294257685,20.675692314447694,61.338784704569974,65.30501237834733,1178.8586719048403,1,1,No,No,Yes,CONDITIONAL PASS
224.3079947997246,1,0,0,0.5,72.05953884317299,17.92126708015733,84.6785977506903,94.74328935460775,55.663485014608796,0,0,No,Yes,No,PASS
268.6208267767451,3,0,1,9.534717767865127,72.50383638203009,13.262651918146354,80.53502725449759,75.09982048487808,563.4447524998568,0,0,Yes,No,Yes,CONDITIONAL PASS
136.1780020969718,1,1,1,8.523787296296517,10.0,16.847740334445483,85.62867645076196,88.79719501825927,574.0898339482615,0,1,Yes,No,No,PASS
311.3881759930604,1,1,0,0.5364293297137732,75.5687133249886,19.941470760274722,94.79314084745752,76.53261028861178,395.5827370016845,0,0,Yes,No,No,PASS
196.85951206410195,2,1,0,5.979491032008676,73.80946321589211,12.420532439442454,78.54970554661739,91.42575558078302,575.0580106833057,0,0,Yes,No,No,PASS
250.75783104382958,1,2,0,5.197046870532688,58.624959059265045,23.69564475784455,100.0,92.27072143799063,124.48472398706667,0,0,No,No,No,PASS
209.51515029039035,0,0,0,6.356363071133679,96.22742248422121,11.866974474815093,91.54590478468171,82.8238790303943,310.8896192976146,0,0,No,No,No,PASS
208.73878954478351,0,0,0,2.145041429770138,43.00204719540939,10.074815987868895,76.01304811627331,86.51622714930114,569.1702368938007,0,0,No,Yes,No,PASS
383.8494269138171,3,1,0,11.792638509810859,57.11688240721966,13.41039075005394,68.83797929953143,78.79030098272132,1409.2236679315754,2,0,No,No,Yes,CONDITIONAL PASS
319.70794814406,4,1,1,11.96520502547948,113.9774593997,25.233533339577924,70.16888258394009,56.92965175288725,1146.6145321116226,1,1,Yes,Yes,Yes,CONDITIONAL PASS
176.74230800893127,1,0,0,4.4246117431225755,128.2135556961807,2.0,82.46454942129087,84.46320687234082,661.2122923685453,0,0,No,Yes,No,PASS
162.94701436467074,6,1,2,5.882707440887805,74.85344038460377,8.449436052842412,55.10582298075974,58.74186151700595,1073.6896779252784,2,1,No,Yes,No,CONDITIONAL PASS
290.2788460833727,6,8,2,9.751024808815556,59.045941400220755,34.18677178216605,56.98361773189154,47.32513356386068,2181.5450467901137,4,2,Yes,No,No,FAIL
79.83568313271769,0,0,0,3.304701924221905,110.70575936687118,18.6037506391308,83.46694460304447,82.05308816607894,795.8572811002927,0,0,No,No,No,PASS
228.75154934365187,1,0,0,6.489679941647319,29.801913319882097,18.043410054176515,88.68765910413772,100.0,570.0373107696752,0,1,No,Yes,No,PASS
76.50493004921803,3,0,0,1.9946135212258898,56.710410946206565,14.03363734730557,77.32671392796007,89.77357478672522,35.92039038563286,0,0,Yes,No,No,PASS
356.53193650678236,2,3,1,6.721052777962148,17.034970592600736,20.51209425149921,60.149454611139845,64.20140972631621,812.6942048270846,1,0,Yes,No,No,CONDITIONAL PASS
230.46954762870402,3,1,2,7.816597779261373,70.14878887327288,12.756141658510462,76.67579373652627,57.43953147273766,720.4364049491892,0,3,No,No,No,CONDITIONAL PASS
184.6420984588571,0,0,0,4.408513685056009,69.5261561382641,7.548727899756732,72.08147584960682,89.6835129329535,737.3192272044375,0,1,Yes,No,No,PASS
131.50210287869092,1,0,0,5.983213512912813,38.84687935875269,15.256375220593442,77.80384714154104,81.47008128133042,243.69910734521133,0,0,Yes,Yes,No,PASS
175.63026524058765,1,0,0,6.694754348633313,69.48068604397355,8.712931031445581,92.01432934222113,82.92103374023266,323.5316118048693,0,0,No,No,No,PASS
207.5008125530822,4,3,0,7.99536409512883,55.07868798272938,17.659034761150647,57.65093936317464,67.30556958345953,904.2122454023522,0,0,No,Yes,No,CONDITIONAL PASS
133.6304871277457,0,0,0,0.5076647713301021,53.11050900294751,16.32622475171971,100.0,87.83299249630689,344.12934491733495,0,0,No,No,Yes,PASS
278.19966494736104,2,5,0,7.766150096155997,88.08748760686721,15.57596141823981,87.15175682044718,58.88841434640026,1062.9525569298144,1,1,No,No,Yes,CONDITIONAL PASS
257.89693942480335,5,2,2,7.4697212469902095,130.33737716984848,10.839273307367836,61.435113721740834,67.74407122770882,594.4610910225227,1,3,No,No,No,CONDITIONAL PASS
270.1166592536764,2,7,0,10.101391574542214,107.25837689847613,11.943548525391973,64.79238710731947,68.79198446099838,1377.3669599304724,0,5,Yes,No,No,CONDITIONAL PASS
160.7168495008204,0,1,0,4.072756770812557,78.3669374383247,16.50748266571366,93.72836599232396,79.52979324449186,324.4290222430212,0,0,No,No,No,PASS
267.87449980537644,5,2,2,3.1035135457035565,37.879165138144295,13.99846798686567,54.9716512160403,71.71251734164139,1020.065517251602,1,3,No,No,Yes,CONDITIONAL PASS
138.42542428436076,0,1,0,2.248657929976154,68.16961475078185,2.0,84.9874670280719,83.15589817975336,405.68565274234373,0,0,No,No,No,PASS
307.17404294863695,2,5,0,12.115987098692829,75.62369504878603,28.506039867851143,67.45088037005715,67.8553926931542,869.7058961521986,1,2,No,Yes,No,CONDITIONAL PASS
487.7963289599334,7,11,3,15.495465982767707,60.94569198580525,21.791831217224168,41.045335803833815,48.12360872625053,1123.9693752256112,2,1,No,No,Yes,FAIL
132.42763006425935,2,1,0,0.5,23.949107238379334,16.94974519984271,86.56813246886648,86.79200658157436,355.3860376418585,0,0,No,No,No,PASS
584.8412607694487,5,5,4,14.647436579426902,93.2878416804575,6.782662772615343,52.08118620864496,64.64612249891539,1086.2872744712022,6,6,Yes,Yes,No,FAIL
312.0610886042899,1,2,1,5.913998383028488,134.2892906313245,27.40445683165184,62.35911536230453,62.12804576897086,603.388165327785,1,1,Yes,Yes,No,CONDITIONAL PASS
187.84443463716548,1,0,0,0.5,45.266378321132684,8.55632141024736,100.0,89.02160598086431,126.29597145495671,0,2,No,Yes,No,PASS
413.15981982477797,4,2,3,3.6103869504019994,77.50132774996933,18.766010332098343,71.11685295988954,63.43434037820946,275.18512179313996,0,3,Yes,No,No,CONDITIONAL PASS
213.64707158209407,0,1,0,4.015528389054466,15.723399391006367,10.627438502255378,76.9246147651325,82.28217568117003,232.96847902749852,0,0,No,No,No,PASS
227.22507622454714,4,0,0,1.4693166079074618,94.2703503631446,3.5832765271358387,89.84429702262644,82.39571516134615,133.67637675771283,0,0,Yes,No,No,PASS
