course_name,lecture_name,review_rating,review_comment,review_comment_clean,course_name_clean,lecture_name_clean,comment_length,word_count
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Good course,good course,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,11,2
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,Great,great,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,A very interesting and well explained course.,a very interesting and well explained course.,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,45,7
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,great,great,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,excellent course,excellent course,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,16,2
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,It's amazing i love the way the instructor simplifies the content 😊👏🏽,it's amazing i love the way the instructor simplifies the content 😊👏🏽,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,69,12
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,very good and easy to understand,very good and easy to understand,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,32,6
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Lectures are really helpful . teaching way is dam good . it's really help me in my domain . ,lectures are really helpful . teaching way is dam good . it's really help me in my domain .,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,91,19
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,"very good explanation thanks a lot! But unfortunately, I couldn't download the resources I hope someone can reach out to me to help fix this issue","very good explanation thanks a lot! but unfortunately, i couldn't download the resources i hope someone can reach out to me to help fix this issue",Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,146,26
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,V. good,v. good,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,7,2
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,good,good,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,4,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Some valuable information is found.,some valuable information is found.,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,35,5
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,Very intuitive lectures.,very intuitive lectures.,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,24,3
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,Good.,good.,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Excellent,excellent,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,9,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,nice course,nice course,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,11,2
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Excellent,excellent,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,9,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,"this is an interesting course, so fun and captivating, enjoying every bit of the lectures and practice.","this is an interesting course, so fun and captivating, enjoying every bit of the lectures and practice.",Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,103,17
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,Excellent course and well explained,excellent course and well explained,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,35,5
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Excellent ,excellent,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,9,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Easy to understand. Easy step by step process to learn.,easy to understand. easy step by step process to learn.,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,55,10
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,A concise lecture. Thanks,a concise lecture. thanks,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,25,4
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,"pretty nice course
",pretty nice course,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,18,3
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,It is just awesome!!! Thanks a lot!!!,it is just awesome!!! thanks a lot!!!,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,37,7
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Delivered with much clarity,delivered with much clarity,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,27,4
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Great course,great course,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,12,2
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,very good,very good,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,9,2
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,"Great . Clearly articulated the Naive Bayes theorem with simple example. She nailed it 
",great . clearly articulated the naive bayes theorem with simple example. she nailed it,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,86,14
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,Well structured and the instructor's command of language is exceptional. The pronunciations were clear and legible. ,well structured and the instructor's command of language is exceptional. the pronunciations were clear and legible.,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,115,16
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,This course is amazing!,this course is amazing!,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,23,4
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,good,good,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,4,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,nice,nice,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,4,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,"perfect :)
",perfect :),Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,10,2
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Very good and clear explanation!,very good and clear explanation!,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,32,5
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,You are awsome,you are awsome,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,14,3
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,Amazing amount of theory and practical coding. Around 40/60 split. Really the sweet spot for me.,amazing amount of theory and practical coding. around 40/60 split. really the sweet spot for me.,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,96,16
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Straightforward. Easy to follow.,straightforward. easy to follow.,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,32,4
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Things are getting more clearer when getting into deep .Nice course on Naive Bayes to understand how this theorm works on the real time case .Thanks for Hristiana (course creator),things are getting more clearer when getting into deep .nice course on naive bayes to understand how this theorm works on the real time case .thanks for hristiana (course creator),Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,179,30
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,A Short and valuable course ,a short and valuable course,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,27,5
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,good,good,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,4,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,"Excellent class very good tutoring good knowledge of the subject matter.  I learned some new things about Naïve Bayes, I thoroughly enjoyed this class.  Thank You ","excellent class very good tutoring good knowledge of the subject matter.  i learned some new things about naïve bayes, i thoroughly enjoyed this class.  thank you",Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,162,26
